0,1,2,3,4,5,6,7,8,9,idf
0.0,0.0,0.0,0.0,0.0,0.0,5.4094961844768505,0.0,0.0,0.0,2.7047480922384253
0.0,0.0,0.0,0.0,2.2992829841302607,2.2992829841302607,0.0,0.0,0.0,0.0,2.2992829841302607
0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253,0.0,0.0,0.0,2.7047480922384253
0.0,0.0,2.2992829841302607,2.2992829841302607,0.0,0.0,0.0,0.0,0.0,0.0,2.2992829841302607
0.0,0.0,1.3184537311185345,1.3184537311185345,2.636907462237069,2.636907462237069,0.0,2.636907462237069,2.636907462237069,2.636907462237069,1.3184537311185345
0.0,0.0,0.0,0.0,2.2992829841302607,2.2992829841302607,0.0,0.0,0.0,0.0,2.2992829841302607
0.0,0.0,0.0,0.0,2.2992829841302607,2.2992829841302607,0.0,0.0,0.0,0.0,2.2992829841302607
0.0,0.0,0.0,0.0,2.2992829841302607,2.2992829841302607,0.0,0.0,0.0,0.0,2.2992829841302607
2.7047480922384253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253
0.0,0.0,0.0,2.7047480922384253,0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253,0.0,0.0,2.7047480922384253
0.0,2.7047480922384253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253,0.0,2.7047480922384253
0.0,0.0,0.0,0.0,2.2992829841302607,2.2992829841302607,0.0,0.0,0.0,0.0,2.2992829841302607
0.0,0.0,0.0,0.0,2.2992829841302607,2.2992829841302607,0.0,0.0,0.0,0.0,2.2992829841302607
0.0,0.0,0.0,1.7884573603642702,0.0,0.0,0.0,1.7884573603642702,1.7884573603642702,1.7884573603642702,1.7884573603642702
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253,0.0,0.0,2.7047480922384253
0.0,0.0,0.0,0.0,0.0,0.0,5.4094961844768505,0.0,0.0,0.0,2.7047480922384253
0.0,0.0,0.0,0.0,0.0,0.0,5.4094961844768505,0.0,0.0,0.0,2.7047480922384253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253,2.7047480922384253
0.0,0.0,4.598565968260521,4.598565968260521,0.0,0.0,0.0,0.0,0.0,0.0,2.2992829841302607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01160091167848,2.01160091167848,2.01160091167848,2.01160091167848
0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253,0.0,0.0,0.0,2.7047480922384253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253,2.7047480922384253
0.0,2.2992829841302607,0.0,2.2992829841302607,0.0,0.0,0.0,0.0,0.0,0.0,2.2992829841302607
2.7047480922384253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253
0.0,0.0,2.2992829841302607,2.2992829841302607,0.0,0.0,0.0,0.0,0.0,0.0,2.2992829841302607
0.0,0.0,0.0,0.0,2.2992829841302607,2.2992829841302607,0.0,0.0,0.0,0.0,2.2992829841302607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01160091167848,2.01160091167848,2.01160091167848,2.01160091167848
0.0,1.4519851237430572,0.0,0.0,1.4519851237430572,2.9039702474861144,0.0,1.4519851237430572,1.4519851237430572,1.4519851237430572,1.4519851237430572
2.7047480922384253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7047480922384253
